Unnamed: 0;mmsi;date_time_utc;sog;cog;true_heading;nav_status;calc_speed;lon;lat
2377406;257755500;2020-01-01 04:48:20;0.3;164.8;511;-99;0.1;8.67937;63.4711
2403759;257788700;2020-01-01 04:19:56;0.1;159.2;247;15;0.2;8.42712;63.329
2403760;257788700;2020-01-01 04:20:38;0.2;169.0;241;15;1.9;8.42717;63.3289
2403761;257788700;2020-01-01 04:20:46;0.1;181.9;240;15;0.2;8.42715;63.3289
2403762;257788700;2020-01-01 04:21:17;0.2;344.8;244;15;2.4;8.42715;63.329
2403763;257788700;2020-01-01 04:21:27;0.1;336.0;245;15;0.2;8.42712;63.329
2403764;257788700;2020-01-01 04:21:48;0.0;360.0;246;15;0.2;8.42715;63.329
2403765;257788700;2020-01-01 04:23:19;0.1;350.8;243;15;0.2;8.42714;63.329
2403766;257788700;2020-01-01 04:25:47;0.1;357.5;241;15;0.1;8.42715;63.329
2403767;257788700;2020-01-01 04:25:58;0.1;15.1;240;15;0.2;8.42712;63.329
2403768;257788700;2020-01-01 04:26:07;0.1;349.0;243;15;0.3;8.42714;63.329
2403769;257788700;2020-01-01 04:27:08;0.0;360.0;243;15;0.2;8.42717;63.329
2403770;257788700;2020-01-01 04:28:56;0.1;202.0;241;15;2.4;8.42717;63.3289
2403771;257788700;2020-01-01 04:29:27;0.1;0.7;243;15;2.7;8.42716;63.329
2403772;257788700;2020-01-01 04:31:07;0.2;179.5;244;15;1.9;8.42719;63.3289
2403773;257788700;2020-01-01 04:32:17;0.0;360.0;244;15;2.4;8.42719;63.329
2411236;257798800;2020-01-01 04:23:29;12.6;61.6;66;0;12.3;8.40296;63.3706
2411237;257798800;2020-01-01 04:23:37;12.7;62.3;66;0;12.4;8.4039;63.3708
2411238;257798800;2020-01-01 04:23:48;12.6;61.5;65;0;12.4;8.40515;63.3711
2411239;257798800;2020-01-01 04:23:58;12.6;61.0;66;0;10.9;8.40619;63.3713
2411240;257798800;2020-01-01 04:24:09;12.5;62.3;65;0;14.5;8.40758;63.3717
2411241;257798800;2020-01-01 04:24:30;12.6;61.8;64;0;11.7;8.40986;63.3722
2411242;257798800;2020-01-01 04:24:38;12.6;60.9;65;0;12.1;8.41076;63.3724
2411243;257798800;2020-01-01 04:24:49;12.6;61.2;64;0;13.3;8.41199;63.3728
2411244;257798800;2020-01-01 04:24:57;12.5;61.2;65;0;13.4;8.41301;63.373
2411245;257798800;2020-01-01 04:25:08;12.7;61.6;65;0;13.4;8.4144;63.3733
2411246;257798800;2020-01-01 04:25:20;12.6;61.3;64;0;10.5;8.41554;63.3736
2411247;257798800;2020-01-01 04:25:29;12.5;61.1;65;0;14.0;8.41666;63.3739
2411248;257798800;2020-01-01 04:25:38;12.5;61.8;65;0;10.8;8.41757;63.3741
2411249;257798800;2020-01-01 04:25:48;12.5;61.1;65;0;13.6;8.41881;63.3744
2411250;257798800;2020-01-01 04:25:58;12.4;60.9;66;0;11.7;8.41982;63.3747
2411251;257798800;2020-01-01 04:26:09;12.4;61.7;67;0;13.3;8.42117;63.375
2411252;257798800;2020-01-01 04:26:19;12.4;63.7;67;0;12.6;8.4223;63.3753
2411253;257798800;2020-01-01 04:26:29;12.3;63.3;66;0;11.9;8.42344;63.3755
2411254;257798800;2020-01-01 04:26:38;12.4;62.6;67;0;13.0;8.42446;63.3758
2411255;257798800;2020-01-01 04:26:49;12.4;62.5;67;0;10.6;8.42559;63.376
2411256;257798800;2020-01-01 04:26:57;12.3;63.4;67;0;13.6;8.42663;63.3762
2411257;257798800;2020-01-01 04:27:08;12.4;63.5;67;0;13.4;8.428;63.3765
2411258;257798800;2020-01-01 04:27:20;12.3;64.3;67;0;10.5;8.42914;63.3768
2411259;257798800;2020-01-01 04:27:30;12.4;63.8;68;0;11.7;8.43027;63.377
2411260;257798800;2020-01-01 04:27:39;12.4;63.5;68;0;13.2;8.43131;63.3773
2411261;257798800;2020-01-01 04:27:49;12.4;64.4;67;0;11.9;8.43246;63.3775
2411262;257798800;2020-01-01 04:27:58;12.5;64.2;68;0;12.1;8.43351;63.3777
