mmsi;imo;name;callsign;length;width;type;date_min;date_max
259208000;0;TRONDERKARI;LLVN;33;9;;2018-04-23;2018-04-26
259208000;0;TRONDERKARI;LLVN;33;9;;2018-04-27;2018-05-18
259208000;0;TRONDERKARI;LLVN;33;9;;2018-05-19;2018-06-24
259208000;0;TRONDERKARI;LLVN;33;9;;2018-06-25;2018-06-25
259208000;0;TRONDERKARI;LLVN;33;9;;2018-06-26;2018-06-26
259208000;0;TRONDERKARI;LLVN;33;9;;2018-06-27;2018-06-27
259208000;0;TRONDERKARI;LLVN;33;9;;2018-06-28;2018-06-28
259208000;0;TRONDERKARI;LLVN;33;9;;2018-06-29;2018-06-29
259208000;0;TRONDERKARI;LLVN;33;9;;2018-06-30;2018-09-03
259208000;0;TRONDERKARI;LLVN;33;9;;2018-09-04;2018-09-04
259208000;0;TRONDERKARI;LLVN;33;9;;2018-09-05;2018-12-04
259208000;0;TRONDERKARI;LLVN;33;9;;2018-12-05;2018-12-11
259208000;0;TRONDERKARI;LLVN;33;9;;2018-12-12;2018-12-12
259208000;0;TRONDERKARI;LLVN;33;9;;2018-12-13;2018-12-17
259208000;0;TRONDERKARI;LLVN;33;9;;2018-12-18;2018-12-18
259208000;0;TRONDERKARI;LLVN;33;9;;2018-12-19;2018-12-19
259209000;9261839;VESTFART;LLRG;64;14;30.0;2018-02-28;2018-02-28
259210000;9231951;FINNMARKEN;LDBE;139;22;60.0;2018-01-06;2018-01-06
259221000;9213985;EIDSVAAG POLARIS;LECV;69;12;79.0;2018-01-01;2018-01-01
259225000;9379090;SKULBAREN;JWLH;37;8;30.0;2018-02-03;2019-05-22
259225000;9379090;SKULBAREN;JWLH;38;8;30.0;2019-05-23;2019-05-23
259228000;9221308;MIKAL WITH;LLSK;67;14;70.0;2018-01-01;2018-12-31
259228000;9221308;MIKAL WITH;LLSK;67;13;70.0;2019-01-01;2019-01-01
259231000;9331268;NORMAND SKIPPER;LMYX3;92;22;90.0;2019-01-07;2019-01-07
259237000;9255086;VEIDNES;LLSD;51;9;90.0;2019-05-12;2019-05-12
259239000;9383871;SKANDI MONGSTAD;LALP;97;22;70.0;2018-07-11;2019-04-25
259239000;9383871;SKANDI MONGSTAD;LALP;97;22;90.0;2019-04-26;2019-08-01
259239000;9383871;SKANDI MONGSTAD;LALP;97;22;70.0;2019-08-02;2019-08-03
259239000;9383871;SKANDI MONGSTAD;LALP;97;22;90.0;2019-08-04;2019-08-13
259239000;9383871;SKANDI MONGSTAD;LALP;97;22;70.0;2019-08-14;2019-08-14
259242000;914357000;STOREKNUT;LMDO;70;14;30.0;2018-02-25;2018-02-25
259244000;8919510;SJOEVAER;LALK;0;0;30.0;2018-01-02;2018-01-02
259245000;7207671;FISKEBANK1;LDAM;36;0;30.0;2018-01-01;2018-01-01
259247000;8422137;STATTEGG;JWNF;45;8;30.0;2018-01-05;2019-01-10
259247000;8422137;STATTEGG;JWNF;39;8;30.0;2019-01-11;2019-01-11
259252000;9652820;LANGOEY;LJWI;75;16;30.0;2018-02-28;2018-02-28
259253000;9663398;EINAR ERLEND;LDHW;37;10;30.0;2018-02-16;2018-02-16
259255000;9100188;TITRAN;LAZS7;90;13;70.0;2018-02-07;2018-02-07
259260000;7705116;BIOTRANS;JWPN;55;9;70.0;2018-01-01;2018-01-01
259261000;8956633;AQS ODIN;LIIR;37;10;70.0;2018-05-27;2018-05-27
259276000;9517185;TIDELYN;LCJF;24;9;40.0;2018-01-24;2018-01-24
259279000;5012606;STEINAR HALTBAKK;LEOQ;45;7;81.0;2018-01-04;2018-01-04
259281000;9264180;RAV;LMFZ;65;14;;2018-01-16;2018-01-31
259281000;9264180;RAV;LMFZ;65;14;;2018-02-01;2018-02-01
259281000;9264180;RAV;LMFZ;65;14;;2018-02-02;2018-02-04
259281000;9264180;RAV;LMFZ;65;14;;2018-02-05;2018-02-05
259281000;9264180;RAV;LMFZ;65;14;;2018-02-06;2018-02-06
259281000;9264180;RAV;LMFZ;65;14;;2018-02-07;2018-03-09
259281000;9264180;RAV;LMFZ;65;14;;2018-03-10;2018-03-10
259281000;9264180;RAV;LMFZ;65;14;;2018-03-11;2018-03-24
259281000;9264180;RAV;LMFZ;65;14;;2018-03-25;2018-03-25
259281000;9264180;RAV;LMFZ;65;14;;2018-03-26;2018-05-05
259281000;9264180;RAV;LMFZ;65;14;;2018-05-06;2018-05-06
259281000;9264180;RAV;LMFZ;65;14;;2018-05-07;2018-06-10
259281000;9264180;RAV;LMFZ;65;14;;2018-06-11;2018-06-11
259281000;9264180;RAV;LMFZ;65;14;;2018-06-12;2018-06-12
259281000;9264180;RAV;LMFZ;65;14;;2018-06-13;2018-06-13
259281000;9264180;RAV;LMFZ;65;14;;2018-06-14;2018-06-30
259281000;9264180;RAV;LMFZ;65;14;;2018-07-01;2018-07-01
259281000;9264180;RAV;LMFZ;65;14;;2018-07-02;2018-07-07
259281000;9264180;RAV;LMFZ;65;14;;2018-07-08;2018-07-08
259281000;9264180;RAV;LMFZ;65;14;;2018-07-09;2018-07-09
259281000;9264180;RAV;LMFZ;65;14;;2018-07-10;2018-07-10
259282000;9131670;RYPEFJORD;LHMF;53;12;30.0;2018-03-23;2018-03-23
259288000;9452311;OEYDROTT;-99;0;0;70.0;2019-04-29;2019-04-29
259290000;9430117;HEPSOEHAV;LARU;28;9;30.0;2018-02-02;2018-02-02
259292000;9649366;VESTLINER;LELD;25;34;30.0;2018-01-13;2019-04-02
259292000;9649366;VESTLINER;LELD;47;12;30.0;2019-04-03;2019-04-03
259296000;9281621;MAGNARSON;LMBX;69;14;30.0;2018-12-02;2019-01-01
259296000;9281621;BOMMELFJORD;LMBX;69;14;30.0;2019-01-02;2019-01-02
259298000;9340609;OLYMPIC COMMANDER;LISU3;93;20;90.0;2019-10-31;2019-10-31
259302000;0;MYNTEVIK;LHRI;19;6;30.0;2018-02-16;2018-02-16
259305000;9418030;HAVILA VENUS;LAZC;92;22;90.0;2018-02-15;2019-10-11
259305000;9418030;HAVILA VENUS;LAZC;92;22;52.0;2019-10-12;2019-10-14
259305000;9418030;HAVILA VENUS;LAZC;92;22;90.0;2019-10-15;2019-10-15
259307000;9121780;AKVAPRINS;LHNM;31;8;70.0;2018-01-28;2018-01-28
259309000;8610693;NYVOLL SENIOR;LHVD;40;8;30.0;2018-01-02;2018-01-02
259311000;9263526;HARDHAUS;LMBN;69;14;30.0;2018-01-13;2018-01-13
259317000;9389356;KV BARENTSHAV;LAQL;93;17;55.0;2018-02-10;2018-02-10
259319000;9108740;BERGSTRAUM;LHTR3;123;20;82.0;2018-01-06;2019-05-10
259319000;9108740;BERGSTRAUM;LHTR3;123;20;89.0;2019-05-11;2019-05-14
259319000;9108740;BERGSTRAUM;LHTR3;123;20;80.0;2019-05-15;2019-08-09
259319000;9108740;BERGSTRAUM;LHTR3;123;20;82.0;2019-08-10;2019-10-10
259319000;9108740;BERGSTRAUM;LHTR3;123;20;80.0;2019-10-11;2019-12-04
259319000;9108740;BERGSTRAUM;LHTR3;123;20;82.0;2019-12-05;2019-12-05
259320000;8976798;MAURSUND;LMKE;61;10;10.0;2018-02-28;2019-03-26
259320000;8976798;MAURSUND;LMKE;61;10;75.0;2019-03-27;2019-03-27
259321000;7107730;CASINO;LATO;90;12;70.0;2018-01-12;2018-01-12
259322000;9107796;MS POLARLYS;LHYG;123;18;60.0;2018-01-06;2018-01-06
259324000;9113422;ANDREA L;LHWW;56;12;30.0;2018-02-27;2018-02-27
259329000;8304830;SKJONGHOLM;LHSQ;34;8;30.0;2018-03-13;2018-03-13
259330000;9107772;NORDKAPP;LASQ;124;20;60.0;2018-01-04;2018-01-04
259335000;9191539;LONNINGEN;LKLV;61;12;30.0;2018-01-24;2018-01-24
259340000;8404757;MOSTEIN;LIBC;32;8;30.0;2018-01-21;2018-01-21
259343000;9149134;PETER HENRY VON KOSS;LHWS;23;7;51.0;2018-01-18;2018-01-18
259351000;6525064;STRAUMVIK;LIDD;47;9;33.0;2019-05-20;2019-05-20
259360000;8920567;SUNDSTRAUM;LIFL3;96;16;89.0;2018-03-14;2019-03-26
259360000;8920567;KEY SUND;LIFL3;96;16;82.0;2019-03-27;2019-03-28
259360000;8920567;KEY SUND;LIFL3;96;16;89.0;2019-03-29;2019-08-31
259360000;8920567;KEY SUND;LIFL3;96;16;82.0;2019-09-01;2019-09-01
259362000;9524073;NORTH SEA GIANT;LAYR7;161;30;90.0;2018-09-05;2019-11-22
259362000;9524073;NORTH SEA GIANT;LAYR7;161;30;70.0;2019-11-23;2019-11-23
259366000;9517460;KNM OLAV TRYGGVASON;LCKB;49;10;55.0;2018-01-30;2018-01-30
259367000;9356191;ISLAND VALIANT;JWMY;93;22;52.0;2018-04-12;2019-10-24
259367000;9356191;ISLAND VALIANT;JWMY;93;22;90.0;2019-10-25;2019-10-25
259371000;9107784;MS NORDNORGE;3YGW;123;24;60.0;2018-01-01;2018-01-01
259372000;9118496;CHRISTINA;LIJG3;124;20;82.0;2018-01-03;2019-03-05
259372000;9118496;CHRISTINA;LIJG3;124;20;89.0;2019-03-06;2019-04-08
259372000;9118496;CHRISTINA;LIJG3;124;20;80.0;2019-04-09;2019-04-09
259372000;9118496;CHRISTINA;LIJG3;124;20;84.0;2019-04-10;2019-09-08
259372000;9118496;CHRISTINA;LIJG3;124;20;80.0;2019-09-09;2019-09-09
259372000;9118496;CHRISTINA;LIJG3;124;20;82.0;2019-09-10;2019-10-22
259372000;9118496;CHRISTINA;LIJG3;124;20;80.0;2019-10-23;2019-10-23
259372000;9118496;CHRISTINA;LIJG3;124;20;84.0;2019-10-24;2019-10-27
259372000;9118496;CHRISTINA;LIJG3;124;20;89.0;2019-10-28;2019-12-04
259372000;9118496;CHRISTINA;LIJG3;124;20;82.0;2019-12-05;2019-12-05
259374000;9126596;SAEBJORN;LIFA;66;13;30.0;2018-02-25;2018-02-25
259377000;0;SILVER BAY;LIHW;23;7;0.0;2018-02-11;2018-02-11
259388000;0;ASTRID EMILIE;LCFH;23;8;99.0;2018-01-05;2019-02-08
259388000;0;ASTRID EMILIE;LCFH;0;0;99.0;2019-02-09;2019-02-09
259390000;9286841;TEIGENES;LNTY;76;15;30.0;2018-03-06;2019-01-01
259390000;9286841;TEIGENES;LNTY;92;15;30.0;2019-01-02;2019-01-02
259392000;0;FISKOY;LIOL;21;6;30.0;2018-02-11;2018-02-11
259393000;9275074;PIONEER KNUTSEN;LMIK;70;12;80.0;2018-01-01;2018-12-31
259393000;9275074;PIONEER KNUTSEN;LMIK;69;12;80.0;2019-01-01;2019-01-01
259397000;9142538;RIPNES;JWPX;58;11;0.0;2019-02-07;2019-02-07
259405000;9133525;EIDSVAAG MARIN;JWLR;58;12;79.0;2019-03-20;2019-03-20
259407000;9298002;FISKEBANK;LEPW;53;13;30.0;2018-01-01;2018-01-01
259416000;7502021;VESTBORG;LAZZ7;66;11;70.0;2018-02-16;2019-01-05
259416000;7502021;BULK VIKING;LAZZ7;66;11;70.0;2019-01-06;2019-01-06
259421000;9175030;ROALDNES;LIPZ;0;0;30.0;2018-01-14;2018-01-14
259423000;8511421;POLARHAV;LISK;26;10;30.0;2018-01-01;2018-01-01
259427000;9168659;RODOYLOVEN;LIRK;24;9;40.0;2019-12-14;2019-12-14
259428000;9146340;HAVDRON;LIRW;61;12;30.0;2018-01-23;2018-01-23
259432000;9151591;HEROEY;LIQW;73;12;;2018-03-10;2018-03-23
259432000;9151591;HEROEY;LIQW;73;12;;2018-03-24;2018-03-24
259432000;9151591;HEROEY;LIQW;73;12;;2018-03-25;2018-03-25
259434000;0;MONSUN;LIUC;34;7;30.0;2019-02-26;2019-02-26
259436000;7819814;FOSENBULK;LITN;60;9;70.0;2018-01-01;2018-12-31
259436000;7819814;BULK-TRADER;LITN;60;9;70.0;2019-01-01;2019-01-01
259447000;8811326;SEA HUNTER;LIVI;45;8;30.0;2018-03-01;2018-03-01
259454000;9268655;BRENNHOLM;LIWG;75;16;30.0;2018-01-20;2018-01-20
259457000;9169263;FJELLMOEY;LIWR;44;10;30.0;2018-02-04;2018-02-04
259458000;8616075;RANA FRAKT;LIXX;58;12;75.0;2018-01-06;2018-01-06
259460000;381551;ERIK BYE;LITD;20;6;51.0;2018-01-01;2018-01-01
259464000;9176943;NAUTILUS SURVEY;LIXR;24;6;31.0;2018-09-27;2019-11-17
259464000;9176943;NAUTILUS SURVEY;LIXR;24;6;33.0;2019-11-18;2019-11-18
259465000;9168673;GRIMSHOLM;LAKF;50;11;30.0;2018-02-22;2018-02-22
259468000;9144251;LYSVIK SEAWAYS;LAYV5;129;18;70.0;2019-02-26;2019-02-26
259469000;9158666;STRILBORG;LIZB;75;18;52.0;2018-06-01;2018-06-01
259474000;9166118;ATLANTIC;LIYX;45;10;30.0;2018-04-29;2018-04-29
259475000;8953241;GULAROY;LIQO;29;8;30.0;2018-01-01;2018-01-01
259476000;0;TOJAKO;LIYG;28;8;30.0;2018-01-01;2018-12-31
259476000;0;NOTBAS;LIYG;12;8;30.0;2019-01-01;2019-01-01
259478000;9176539;ROWENTA;LJBC;34;8;30.0;2018-02-10;2019-02-11
259478000;9176539;ROWENTA;LJBC;0;0;30.0;2019-02-12;2019-02-12
259488000;9165487;ROBAS;LIQI;47;10;70.0;2018-01-01;2019-05-01
259488000;9165487;ROBAS;LIQI;47;10;95.0;2019-05-02;2019-05-12
259488000;9165487;ROBAS;LIQI;47;10;90.0;2019-05-13;2019-05-13
259489000;9171307;VESTSTEINEN;LJCM;46;10;30.0;2018-02-09;2019-02-11
259489000;9171307;VESTSTEINEN;LJCM;0;0;30.0;2019-02-12;2019-02-12
259496000;9075369;ORION EXPLORER;LNDT;59;12;70.0;2018-05-22;2018-05-22
259501000;0;TRONDERHAV;LJBI;33;8;30.0;2018-01-01;2018-01-01
259503000;8953722;ATLOEY VIKING;LJDJ;28;8;30.0;2018-01-24;2019-01-07
259503000;8953722;ATLOEY VIKING;LJDJ;0;0;30.0;2019-01-08;2019-01-08
259505000;7922829;POLARFANGST;LJFG;28;8;0.0;2018-12-01;2018-12-31
259505000;7922829;POLARFANGST;LJFG;27;7;0.0;2019-01-01;2019-01-01
259506000;9157832;FEED TROMSO;LJEC;60;13;79.0;2018-01-08;2019-01-03
259506000;9157832;FEED TROMSOE;LJEC;60;13;79.0;2019-01-04;2019-01-04
259508000;9198503;SJOEGLANS;LIZI;44;10;30.0;2018-01-19;2018-01-19
259511000;8131453;NYBO;LJBD;69;13;30.0;2018-01-11;2018-01-11
259519000;0;EDNA SYNNOVE;LJNB;19;14;30.0;2018-01-19;2018-12-31
259519000;0;EDNA SYNNOVE;LJNB;24;8;30.0;2019-01-01;2019-01-01
259520000;9283576;HAVILA TROLL;LMKL;92;18;51.0;2018-12-26;2018-12-26
259522000;8200151;OSTERFJORD;LJHE;51;9;70.0;2018-01-13;2019-01-04
259522000;8200151;MOERETIND;LJHE;51;9;70.0;2019-01-05;2019-04-16
259522000;8200151;MOERETIND;LJHE;51;9;75.0;2019-04-17;2019-09-16
259522000;8200151;MOERETIND;LJHE;51;9;70.0;2019-09-17;2019-09-17
259522000;8200151;MOERETIND;LJHE;51;9;90.0;2019-09-18;2019-09-18
259522000;8200151;MOERETIND;LJHE;51;9;70.0;2019-09-19;2019-10-11
259522000;8200151;MOERETIND;LJHE;51;9;75.0;2019-10-12;2019-11-08
259522000;8200151;MOERETIND;LJHE;51;9;70.0;2019-11-09;2019-11-12
259522000;8200151;MOERETIND;LJHE;51;9;75.0;2019-11-13;2019-11-22
259522000;8200151;MOERETIND;LJHE;51;9;70.0;2019-11-23;2019-11-23
259525000;9139608;MOLNES;LNKS;66;14;30.0;2018-03-08;2018-03-08
259526000;9125633;MANON;LJOD;70;14;30.0;2018-03-06;2018-03-06
259528000;5344695;ASPER MALENE GUARD;LJDW;38;8;99.0;2018-03-12;2018-03-12
259531000;6917516;STONE;LAUT;37;10;52.0;2018-02-25;2018-02-25
259532000;7392816;EIDE REX;LJJA;38;9;31.0;2018-03-29;2019-11-08
259532000;7392816;POLAR REX;LJJA;38;10;52.0;2019-11-09;2019-11-09
259535000;8845975;TB OYTUG;LERI;31;9;52.0;2018-01-08;2018-01-08
259536000;0;STORVIG;LJCS;24;7;30.0;2018-02-14;2019-03-06
259536000;0;STORVIG;LJCS;23;7;30.0;2019-03-07;2019-03-07
259537000;0;BAKKEVAERING;LJIJ;21;7;30.0;2019-02-28;2019-02-28
259538000;9144263;LYSBRIS SEAWAYS;LJLN3;129;18;70.0;2019-01-03;2019-01-03
259549000;9419345;MILJOEDRONNINGEN;LCBD;34;10;20.0;2019-05-24;2019-05-24
259558000;9185035;HARHAUG 1;LJPQ;41;10;30.0;2018-01-21;2018-01-21
259562000;8943959;O.HUSBY;LJQG;50;9;30.0;2018-06-14;2018-06-14
259563000;8950108;SKOLMEN;LJOB;27;8;30.0;2018-02-13;2018-02-13
259565000;8943600;OESTERFJORD;LJPZ;45;12;30.0;2018-01-24;2018-01-24
259574000;9195779;STRAND SENIOR;LJRS;67;13;30.0;2018-01-27;2018-01-27
259576000;9184457;BAATSFJORD;LJPH;50;10;30.0;2018-04-01;2018-04-01
259582000;8112196;ABRAMIS;LJSH;29;9;52.0;2018-01-01;2018-01-01
259584000;9220677;ROHAV;LLUZ;58;10;75.0;2018-01-10;2018-01-10
259589000;9189328;OLAV DUUN;LJTN;70;14;60.0;2018-02-28;2018-02-28
259595000;9179799;DYRNESVAAG;LJUH;54;11;30.0;2018-01-01;2018-01-01
259602000;9171010;HARGUN;LJVB;68;12;30.0;2018-03-06;2018-03-06
259610000;7720843;HORDAFOR II;LJWD;56;11;70.0;2018-01-17;2019-12-08
259610000;7720843;HORDAFOR II;LJWD;56;11;80.0;2019-12-09;2019-12-12
259610000;7720843;HORDAFOR II;LJWD;56;11;52.0;2019-12-13;2019-12-13
259612000;9184639;TROENDERBAS;LJVY;68;14;30.0;2018-01-08;2018-01-08
259616000;9191357;LORAN;LJWR;51;11;30.0;2018-01-27;2018-01-27
259617000;9229453;HILLERSOY;LJWW;36;9;30.0;2018-01-22;2018-01-22
259620000;9225392;BOEN;LJSY;34;10;30.0;2018-02-01;2018-02-01
259623000;9195793;SELVAAG SENIOR;LJXW;67;13;20.0;2018-03-03;2018-03-03
259631000;9204544;ROBRIS;LJXX;46;10;70.0;2018-03-23;2018-03-23
259632000;9382944;HAVILA FORESIGHT;JWQD;93;20;70.0;2018-07-18;2018-07-18
259634000;9204532;FR0YTIND;LJYR;46;10;75.0;2018-01-01;2018-01-01
259635000;9205196;KILDIN;LJYT;37;9;30.0;2018-02-10;2018-02-10
259637000;9212187;ARNOYTIND;LJZH;37;8;30.0;2018-01-29;2018-01-29
259638000;9208461;GLUTRA;LJZB;122;16;60.0;2018-01-01;2018-01-01
259641000;9220873;SOEROEYFISK;LJQQ;27;8;30.0;2018-09-27;2018-09-27
259647000;9209477;NESBAKK;LJZJ;45;10;30.0;2018-02-08;2019-02-11
259647000;9209477;NESBAKK;LJZJ;44;11;30.0;2019-02-12;2019-02-12
259648000;9212175;TOPAS;LJQM;28;9;30.0;2018-01-29;2018-01-29
259649000;9210610;MELSHORN;LLAG;112;16;67.0;2019-10-27;2019-10-27
259650000;9210622;VARDEHORN;LLAE;112;16;60.0;2019-11-22;2019-11-22
259651000;9223291;ROALDSEN;LJYA;59;11;30.0;2018-03-05;2018-03-05
259653000;0;BLUEFIN;LLAV;35;8;30.0;2018-01-14;2018-01-14
259655000;9194323;VIKINGBANK;LLAS;62;11;30.0;2018-02-05;2018-02-05
259656000;9216949;OLE-ARVID NERGAARD;LLAY;55;13;30.0;2018-02-08;2018-02-08
259657000;9197820;LONNOY;LJTD;68;14;30.0;2018-01-29;2018-01-29
259660000;9229441;SVEBAS;LJTV;27;8;30.0;2018-02-06;2018-02-06
259664000;9375472;LOVUND EXPRESS;LNYQ;22;8;40.0;2018-05-31;2018-05-31
259665000;9368948;EDDA FAUNA;JWMZ3;108;23;33.0;2018-02-22;2019-05-07
259665000;9368948;EDDA FAUNA;JWMZ3;108;23;31.0;2019-05-08;2019-05-09
259665000;9368948;EDDA FAUNA;JWMZ3;108;23;33.0;2019-05-10;2019-05-10
259666000;9207819;TONSNES;LLAD;50;13;30.0;2018-02-01;2018-02-01
259683000;9217137;VESTTIND;LLDH;60;14;30.0;2018-03-01;2018-03-01
259688000;9226126;EIDSVAAG JUNIOR;LLEP;50;12;75.0;2018-01-01;2018-12-31
259688000;9226126;WITH NORD;LLEP;50;12;75.0;2019-01-01;2019-03-09
259688000;9226126;WITH NORD;LLEP;50;12;70.0;2019-03-10;2019-11-28
259688000;9226126;WITH NORD;LLEP;50;12;90.0;2019-11-29;2019-11-29
259691000;9514501;J BERGVOLL;LLAJ;57;12;30.0;2018-03-06;2019-02-27
259691000;9214501;J.BERGVOLL;LLAJ;57;12;30.0;2019-02-28;2019-02-28
259697000;9235397;HAVSKJER;LLGA;60;13;30.0;2018-03-10;2018-03-10
259698000;9243370;STRIL MYSTER;LLTU;90;19;70.0;2019-08-16;2019-08-16
259699000;9508067;SKANDI GAMMA;LCML;95;20;60.0;2018-01-03;2019-02-24
259699000;9508067;SKANDI GAMMA;LCML3;95;20;70.0;2019-02-25;2019-02-25
259704000;9442419;SIEM OPAL;LAXM;91;22;52.0;2018-01-06;2019-08-04
259704000;9442419;SIEM OPAL;LAXM;91;22;36.0;2019-08-05;2019-08-06
259704000;9442419;SIEM OPAL;LAXM;91;22;52.0;2019-08-07;2019-08-27
259704000;9442419;SIEM OPAL;LAXM;91;22;90.0;2019-08-28;2019-09-04
259704000;9442419;SIEM OPAL;LAXM;91;22;52.0;2019-09-05;2019-10-14
259704000;9442419;SIEM OPAL;LAXM;91;22;90.0;2019-10-15;2019-10-15
259707000;9164304;HAVTIND;LCMP;60;12;30.0;2018-03-05;2018-03-05
259713000;7922269;NYSTROEM;3YQP;51;10;30.0;2018-01-02;2019-01-04
259713000;7922269;NYSTROEM;3YQP;56;8;30.0;2019-01-05;2019-01-05
259737000;9254977;VADERO HIGHLANDER;LAMK7;78;12;80.0;2018-09-07;2018-09-07
259749000;9390678;ISLAND CONSTRUCTOR;LFXT3;121;26;90.0;2018-03-07;2018-03-07
259778000;9521655;REM HRIST;LGCK;88;19;70.0;2018-12-09;2019-04-14
259778000;9521655;REM HRIST;LGCK;88;19;75.0;2019-04-15;2019-07-31
259778000;9521655;REM HRIST;LGCK;88;19;90.0;2019-08-01;2019-09-03
259778000;9521655;REM HRIST;LGCK;88;19;70.0;2019-09-04;2019-09-16
259778000;9521655;REM HRIST;LGCK;88;19;75.0;2019-09-17;2019-11-25
259778000;9521655;REM HRIST;LGCK;88;19;70.0;2019-11-26;2019-11-26
259795000;9475181;SIDDIS MARINER;LAIY;88;20;90.0;2018-07-25;2018-12-31
259795000;9475181;SIDDIS MARINER;LAIY3;88;20;90.0;2019-01-01;2019-01-01
259822000;9576246;VIKANOY;LLWH;34;9;30.0;2018-01-29;2018-01-29
259826000;9593268;VIKNATRANS;3YMR;62;12;70.0;2018-09-01;2018-09-01
259827000;9659062;FAR SIGMA;LGPE;87;22;52.0;2018-01-03;2019-03-04
259827000;9659062;FAR SIGMA;LGPE;87;22;70.0;2019-03-05;2019-04-14
259827000;9659062;FAR SIGMA;LGPE;87;22;52.0;2019-04-15;2019-10-18
259827000;9659062;FAR SIGMA;LGPE;87;22;70.0;2019-10-19;2019-10-19
259827000;9659062;FAR SIGMA;LGPE;87;22;90.0;2019-10-20;2019-10-21
259827000;9659062;FAR SIGMA;LGPE;87;22;52.0;2019-10-22;2019-10-22
259837000;7823982;SILVER FRAMNES;LJLQ3;80;14;70.0;2018-03-11;2018-03-11
259845000;9104976;ROTTINGOY;LCNX;60;12;30.0;2018-03-04;2019-10-24
259845000;9104976;ROTTINGOY;LCNX;60;12;70.0;2019-10-25;2019-10-25
259849000;7825473;FIGHTER;LIUV;61;11;70.0;2018-02-14;2019-07-31
259849000;7825473;FIGHTER;LIUV;61;11;95.0;2019-08-01;2019-09-08
259849000;7825473;FIGHTER;LIUV;61;11;90.0;2019-09-09;2019-09-09
259855000;9588988;STAALOEY;3YKA;44;11;30.0;2018-02-28;2018-02-28
259859000;8411231;COMABAR;LNJR;63;11;70.0;2018-02-26;2019-09-13
259859000;8411231;COMABAR;LNJR;63;11;90.0;2019-09-14;2019-11-03
259859000;8411231;COMABAR;LNJR;63;11;70.0;2019-11-04;2019-11-04
259866000;9591870;NORMAND NALEY;LCOS;85;20;70.0;2018-09-21;2019-08-04
259866000;9591870;NORMAND NALEY;LCOS;85;20;75.0;2019-08-05;2019-11-29
259866000;9591870;NORMAND NALEY;LCOS;85;20;70.0;2019-11-30;2019-11-30
259868000;9591882;NORMAND FALNES;LCOR;85;20;70.0;2019-09-21;2019-10-20
259868000;9591882;NORMAND FALNES;LCOR;85;20;90.0;2019-10-21;2019-11-20
259868000;9591882;NORMAND FALNES;LCOR;85;20;70.0;2019-11-21;2019-11-21
259868000;9591882;NORMAND FALNES;LCOR;85;20;30.0;2019-11-22;2019-11-22
259868000;9591882;NORMAND FALNES;LCOR;85;20;90.0;2019-11-23;2019-11-28
259868000;9591882;NORMAND FALNES;LCOR;85;20;70.0;2019-11-29;2019-11-29
259883000;8127268;HOPSFJORD;LCPG;68;10;70.0;2018-01-04;2018-01-04
259889000;9533244;SEABED WORKER;LAGI7;88;16;90.0;2019-09-25;2019-09-25
259890000;9406714;SUSANA S;LACF7;164;23;80.0;2018-01-07;2019-04-04
259890000;9406714;SUSANA S;LACF7;164;23;84.0;2019-04-05;2019-04-18
259890000;9406714;SUSANA S;LACF7;164;23;80.0;2019-04-19;2019-04-29
259890000;9406714;SUSANA S;LACF7;164;23;84.0;2019-04-30;2019-05-12
259890000;9406714;SUSANA S;LACF7;164;23;80.0;2019-05-13;2019-11-15
259890000;9406714;SUSANA S;LACF7;164;23;84.0;2019-11-16;2019-11-28
259890000;9406714;SUSANA S;LACF7;164;23;80.0;2019-11-29;2019-11-29
259893000;9222390;SILLE MARIE;LCPE;37;8;30.0;2018-01-17;2018-01-17
259896000;9172210;DORIS;LAGP5;140;22;89.0;2018-01-01;2019-02-26
259896000;9172210;DORIS;LAGP5;140;22;83.0;2019-02-27;2019-02-27
259896000;9172210;DORIS;LAGP5;140;22;84.0;2019-02-28;2019-03-05
259896000;9172210;DORIS;LAGP5;140;22;83.0;2019-03-06;2019-04-05
259896000;9172210;DORIS;LAGP5;140;22;9.0;2019-04-06;2019-04-25
259896000;9172210;DORIS;LAGP5;140;22;3.0;2019-04-26;2019-05-20
259896000;9172210;DORIS;LAGP5;140;22;9.0;2019-05-21;2019-05-21
259896000;9172210;DORIS;LAGP5;140;22;2.0;2019-05-22;2019-05-27
259896000;9172210;DORIS;LAGP5;140;22;9.0;2019-05-28;2019-05-28
259896000;9172210;DORIS;LAGP5;140;22;4.0;2019-05-29;2019-07-31
259896000;9172210;DORIS;LAGP5;140;22;9.0;2019-08-01;2019-08-02
259896000;9172210;DORIS;LAGP5;140;22;4.0;2019-08-03;2019-08-14
259896000;9172210;DORIS;LAGP5;140;22;9.0;2019-08-15;2019-08-24
259896000;9172210;DORIS;LAGP5;140;22;4.0;2019-08-25;2019-09-03
259896000;9172210;DORIS;LAGP5;140;22;9.0;2019-09-04;2019-09-05
259896000;9172210;DORIS;LAGP5;140;22;4.0;2019-09-06;2019-09-11
259896000;9172210;DORIS;LAGP5;140;22;3.0;2019-09-12;2019-10-02
259896000;9172210;DORIS;LAGP5;140;22;9.0;2019-10-03;2019-10-08
259896000;9172210;DORIS;LAGP5;140;22;3.0;2019-10-09;2019-11-10
259896000;9172210;DORIS;LAGP5;140;22;9.0;2019-11-11;2019-11-13
